"class","fieldtypes","rid","type","version","administrativearealevel1","administrativearealevel2","country","formattedaddress","in_drive_from","in_drive_to","in_has_address","latitude","locality","longitude","place_id","postalcode","route","slug","streetnumber"
"Address","in_has_address=g,latitude=d,longitude=d","#19:32","d","2","Auvergne-Rhône-Alpes","Rhône","FR","47 Avenue Maréchal Foch, 69230 Saint-Genis-Laval, France","null","null","[""#75:504""]","45.6923631","Saint-Genis-Laval","4.789723899999999","Ejk0NyBBdmVudWUgTWFyw6ljaGFsIEZvY2gsIDY5MjMwIFNhaW50LUdlbmlzLUxhdmFsLCBGcmFuY2U","69230","Avenue Maréchal Foch","47-avenue-marechal-foch-69230-saint-genis-laval-france","47"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:33","d","2","Auvergne-Rhône-Alpes","Rhône","FR","18 Les Garennes, 69126 Brindas, France","[""#92:1092"",""#90:391"",""#93:407"",""#91:780"",""#91:781"",""#93:1142"",""#90:430""]","null","[""#74:295""]","45.73011229999999","Brindas","4.708911500000001","EiYxOCBMZXMgR2FyZW5uZXMsIDY5MTI2IEJyaW5kYXMsIEZyYW5jZQ","69126","Les Garennes","18-les-garennes-69126-brindas-france","18"
"Address","latitude=d,longitude=d","#19:34","d","1","Île-de-France","Paris","FR","75001 Paris, France","null","null","null","48.8607307","Paris","2.3335045","ChIJ11Xrpyhu5kcR4dpkWLKzedM","75001","","75001-paris-france",""
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:35","d","2","Auvergne-Rhône-Alpes","Rhône","FR","316 Avenue de Lacroix-Laval, 69280 Marcy-l'Étoile, France","[]","null","[""#75:264""]","45.7847685","Marcy-l'Étoile","4.7219609","ChIJxzgOr2vt9EcRs60QYtcAXjA","69280","Avenue de Lacroix-Laval","316-avenue-de-lacroix-laval-69280-marcy-letoile-france","316"
"Address","in_drive_to=g,latitude=d,longitude=d","#19:36","d","2","Auvergne-Rhône-Alpes","Rhône","FR","69410 Champagne-au-Mont-d'Or, France","null","[""#94:642""]","null","45.80061600000001","Champagne-au-Mont-d'Or","4.786528","ChIJ79BURqns9EcRkYbYSU5ooSA","69410","null","69410-champagne-au-mont-dor-france","null"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:37","d","2","Auvergne-Rhône-Alpes","Rhône","FR","10 Boulevard de l'Europe, 69600 Oullins, France","[""#90:1171"",""#91:251""]","null","[""#76:242"",""#76:4"",""#75:77""]","45.7086364","Oullins","4.805921","ChIJMXMSz2zp9EcRLrFYgwVLAPs","69600","Boulevard de l'Europe","10-boulevard-de-leurope-69600-oullins-france","10"
"Address","in_drive_to=g,latitude=d,longitude=d","#19:38","d","1","Auvergne-Rhône-Alpes","Rhône","FR","1 Place de la Comédie, 69001 Lyon, France","null","[]","null","45.76770739999999","Lyon","4.8357091","ChIJCw23Okfq9EcRkVQEbal_LXE","69001","Place de la Comédie","1-place-de-la-comedie-69001-lyon-france","1"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:39","d","2","Auvergne-Rhône-Alpes","Rhône","FR","54 Rue Eugène Fournière, 69100 Villeurbanne, France","[]","null","[""#75:24""]","45.7545934","Villeurbanne","4.8874046","ChIJDZjAKcnB9EcRT0mPyErlo9s","69100","Rue Eugène Fournière","54-rue-eugene-fourniere-69100-villeurbanne-france","54"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:40","d","2","Auvergne-Rhône-Alpes","Rhône","FR","15 Rue Jean-Baptiste Fayolle, 69290 Craponne, France","[""#91:387"",""#91:24"",""#93:419"",""#91:95"",""#93:528"",""#90:947"",""#90:604"",""#93:993"",""#91:1358"",""#91:271"",""#91:350""]","null","[""#76:47"",""#74:672"",""#77:938""]","45.7489102","Craponne","4.7251864","ChIJcQniTcft9EcRg3BdWqm5rFM","69290","Rue Jean-Baptiste Fayolle","15-rue-jean-baptiste-fayolle-69290-craponne-france","15"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:41","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Rue René Chapard, 69630 Chaponost, France","[]","null","[""#75:749""]","45.7107149","Chaponost","4.745242699999999","ChIJ9ztEU43u9EcRl6ihttE1Bpo","69630","Rue René Chapard","2-rue-rene-chapard-69630-chaponost-france","2"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:42","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Rue Danielle Casanova, 69700 Givors, France","[""#92:727""]","null","[""#74:518"",""#74:7""]","45.5933307","Givors","4.766063000000001","ChIJnwHCqaPm9EcRi2GfBOSGL6U","69700","Rue Danielle Casanova","4-rue-danielle-casanova-69700-givors-france","4"
"Address","in_drive_to=g,in_drive_from=g,latitude=d,longitude=d","#19:43","d","2","Auvergne-Rhône-Alpes","Rhône","FR","9 Rue du Garon, 69530 Brignais, France","[]","[""#97:364"",""#94:1""]","null","45.6747433","Brignais","4.7550792","EiY5IFJ1ZSBkdSBHYXJvbiwgNjk1MzAgQnJpZ25haXMsIEZyYW5jZSIwEi4KFAoSCa-WsNU-7_RHERJlsdSO3wlPEAkqFAoSCYttDdc-7_RHEWIxb-RGSwZl","69530","Rue du Garon","9-rue-du-garon-69530-brignais-france","9"
"Address","in_has_address=g,latitude=d,longitude=d,in_drive_from=g","#19:44","d","2","Auvergne-Rhône-Alpes","Rhône","FR","69700 Saint-Andéol-le-Château, France","[""#90:1113""]","null","[""#77:778""]","45.58878","Saint-Andéol-le-Château","4.698092","ChIJwRDjHZnk9EcRABo6i20jq7U","69700","null","69700-saint-andeol-le-chateau-france","null"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:45","d","2","Auvergne-Rhône-Alpes","Rhône","FR","157 Chemin des Varennes, 69690 Bessenay, France","[]","null","[""#76:501""]","45.784218","Bessenay","4.568486900000001","ChIJ8y4D0wT19EcRTN2_2AesjsM","69690","Chemin des Varennes","157-chemin-des-varennes-69690-bessenay-france","157"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:46","d","2","Auvergne-Rhône-Alpes","Rhône","FR","18 Rue Danielle Casanova, 69700 Givors, France","[]","null","[""#75:260"",""#76:271""]","45.593575","Givors","4.76755","ChIJwf8WIKPm9EcRxAPHkMeoAtI","69700","Rue Danielle Casanova","18-rue-danielle-casanova-69700-givors-france","18"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:47","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Quai Robichon Malgontier, 69700 Givors, France","[]","null","[""#77:40""]","45.5819014","Givors","4.777809","Ei5RdWFpIFJvYmljaG9uIE1hbGdvbnRpZXIsIDY5NzAwIEdpdm9ycywgRnJhbmNlIi4qLAoUChIJIa9_-8nm9EcRTQ236da6B8wSFAoSCW1YMWMC5PRHEfAju-QqqwgE","69700","Quai Robichon Malgontier","quai-robichon-malgontier-69700-givors-france","null"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:48","d","2","Auvergne-Rhône-Alpes","Rhône","FR","48F Voie Romaine, 69290 Craponne, France","[""#90:376"",""#90:378"",""#93:750"",""#91:25"",""#92:389"",""#92:1114"",""#92:765"",""#92:42"",""#92:784"",""#93:64"",""#91:811"",""#90:86"",""#90:87"",""#90:1174"",""#92:1179"",""#92:1180"",""#91:470"",""#91:1193"",""#91:846"",""#92:130"",""#93:915"",""#91:615"",""#92:1351"",""#92:987"",""#91:658"",""#90:295"",""#93:662"",""#92:673"",""#91:1034"",""#93:311"",""#90:1400"",""#90:1406"",""#92:1422"",""#91:1080""]","null","[""#77:20""]","45.750074","Craponne","4.7281207","ChIJIcGGYrjt9EcREq3e23o7BG0","69290","Voie Romaine","48f-voie-romaine-69290-craponne-france","48F"
"Address","in_drive_to=g,latitude=d,longitude=d","#19:49","d","2","Auvergne-Rhône-Alpes","Rhône","FR","59 Rue Narcisse Bertholey, 69600 Oullins, France","null","[""#97:1096"",""#94:10"",""#96:386"",""#94:1359"",""#97:1364""]","null","45.71564100000001","Oullins","4.8057268","ChIJzfKiKG_p9EcRnmjJVCwtBZY","69600","Rue Narcisse Bertholey","59-rue-narcisse-bertholey-69600-oullins-france","59"
"Address","latitude=d,longitude=d","#19:50","d","1","Auvergne-Rhône-Alpes","Rhône","FR","Lyon St Exupéry Aéroport, 69125 Colombier-Saugnieu, France","null","null","null","45.720348","Colombier-Saugnieu","5.0866559","ChIJE4VFvS7J9EcRiCBDCj4bjnU","69125","","lyon-st-exupery-aeroport-69125-colombier-saugnieu-france",""
"Address","in_drive_to=g,latitude=d,longitude=d","#19:51","d","1","Auvergne-Rhône-Alpes","Rhône","FR","20 Rue Gasparin, 69002 Lyon, France","null","[]","null","45.7584259","Lyon","4.833074600000001","ChIJRbwO71Pq9EcRELQ_pPhTeWM","69002","Rue Gasparin","20-rue-gasparin-69002-lyon-france","20"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:52","d","2","Auvergne-Rhône-Alpes","Rhône","FR","14 Rue du Pont Chabrol, 69290 Craponne, France","[""#93:733"",""#91:8"",""#90:742"",""#92:1108"",""#93:752"",""#90:1116"",""#91:421"",""#90:91"",""#93:497"",""#91:1221"",""#93:151"",""#90:154"",""#92:881"",""#93:175"",""#93:1288"",""#90:237"",""#91:1009""]","null","[""#74:561"",""#77:626""]","45.7403121","Craponne","4.712093899999999","ChIJr0PC9uXt9EcRq0kibhwGNVQ","69290","Rue du Pont Chabrol","14-rue-du-pont-chabrol-69290-craponne-france","14"
"Address","in_has_address=g,latitude=d,longitude=d","#19:53","d","1","Auvergne-Rhône-Alpes","Rhône","FR","19 Chemin de la Martinière, 69510 Thurins, France","null","null","[]","45.6807677","Thurins","4.648138600000001","ChIJ_4kJxV7w9EcROIGZ4c0sCnI","69510","Chemin de la Martinière","19-chemin-de-la-martiniere-69510-thurins-france","19"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#19:54","d","2","Auvergne-Rhône-Alpes","Rhône","FR","450 Rue du 8 Mai 1945, 69290 Craponne, France","[""#91:369"",""#93:370"",""#90:19"",""#91:20"",""#91:23"",""#92:46"",""#92:1136"",""#91:908"",""#91:1338"",""#92:628"",""#93:264"",""#91:1354"",""#92:1033""]","null","[""#74:666"",""#75:422"",""#77:205""]","45.7390331","Craponne","4.7206842","ChIJ8RrBId3t9EcRrL_v7Ceg74I","69290","Rue du 8 Mai 1945","450-rue-du-8-mai-1945-69290-craponne-france","450"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:55","d","2","Auvergne-Rhône-Alpes","Rhône","FR","48 Voie Romaine, 69290 Craponne, France","[""#92:444"",""#90:1215""]","null","[""#75:748"",""#75:804""]","45.7493779","Craponne","4.728041","ChIJOVjmh7jt9EcRN83H-f01eJ8","69290","Voie Romaine","48-voie-romaine-69290-craponne-france","48"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:56","d","2","Auvergne-Rhône-Alpes","Rhône","FR","1 Rue du Péronnet, 69390 Vernaison, France","[]","null","[""#75:267""]","45.6525305","Vernaison","4.8154277","ChIJr0NzMH_o9EcRtv0vAN7gvG4","69390","Rue du Péronnet","1-rue-du-peronnet-69390-vernaison-france","1"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:57","d","2","Auvergne-Rhône-Alpes","Rhône","FR","15 Rue Romain Rolland, 69700 Givors, France","[]","null","[""#74:750"",""#74:510""]","45.6023897","Givors","4.7646343","ChIJqcZMcZzm9EcR89GZJjXLfPQ","69700","Rue Romain Rolland","15-rue-romain-rolland-69700-givors-france","15"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:58","d","2","Auvergne-Rhône-Alpes","Rhône","FR","20 Avenue André Devienne, 69630 Chaponost, France","[]","null","[""#75:247""]","45.71403949999999","Chaponost","4.7417946","ChIJD2Pba4zu9EcRKb3ez5CZbXo","69630","Avenue André Devienne","20-avenue-andre-devienne-69630-chaponost-france","20"
"Address","in_drive_from=g,latitude=d,longitude=d","#19:59","d","1","Auvergne-Rhône-Alpes","Rhône","FR","9 Allée de la Jument Noire, 69700 Givors, France","[]","null","null","45.583841","Givors","4.757316299999999","ChIJF8_mxKnm9EcRbB7fIyArniM","69700","Allée de la Jument Noire","9-allee-de-la-jument-noire-69700-givors-france","9"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:60","d","2","Auvergne-Rhône-Alpes","Rhône","FR","18 Chemin du Château d'Eau, 69700 Givors, France","[]","null","[""#77:38""]","45.5967444","Givors","4.764607900000001","ChIJi2kisJjm9EcRp6T3v43cTjY","69700","Chemin du Château d'Eau","18-chemin-du-chateau-deau-69700-givors-france","18"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:61","d","2","Auvergne-Rhône-Alpes","Rhône","FR","77 Rue des Aqueducs, 69005 Lyon, France","[]","null","[""#75:280""]","45.7595238","Lyon","4.786873000000001","ChIJY9OAbofr9EcRmxjgLnq4R7Q","69005","Rue des Aqueducs","77-rue-des-aqueducs-69005-lyon-france","77"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:62","d","2","Auvergne-Rhône-Alpes","Rhône","FR","20 Allée de l'Arsenal, 69190 Saint-Fons, France","[""#93:16""]","null","[""#75:281""]","45.7125018","Saint-Fons","4.8561548","ChIJl9u5juTp9EcR2FH-t3m83g8","69190","Allée de l'Arsenal","20-allee-de-larsenal-69190-saint-fons-france","20"
"Address","latitude=d,longitude=d,in_has_address=g","#19:63","d","2","Auvergne-Rhône-Alpes","Rhône","FR","86 Route de Brindas, 69630 Chaponost, France","null","null","[""#76:523""]","45.7127278","Chaponost","4.716502999999999","Eiw4NiBSb3V0ZSBkZSBCcmluZGFzLCA2OTYzMCBDaGFwb25vc3QsIEZyYW5jZSIwEi4KFAoSCTkWjWNq7vRHETlt1gmZe2hREFYqFAoSCX-WLOVn7vRHETYAo7rV_HaI","69630","Route de Brindas","86-route-de-brindas-69630-chaponost-france","86"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:64","d","2","Auvergne-Rhône-Alpes","Rhône","FR","8 Allée des Prairies, 69290 Craponne, France","[""#92:6"",""#92:1100""]","null","[""#74:773""]","45.7403403","Craponne","4.717834","ChIJlc3nB-jt9EcRRZ2Rb7r8ru4","69290","Allée des Prairies","8-allee-des-prairies-69290-craponne-france","8"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:65","d","2","Auvergne-Rhône-Alpes","Rhône","FR","10 Route de Marcy-l'Étoile, 69280 Sainte-Consorce, France","[""#91:737"",""#92:348""]","null","[""#76:773""]","45.7774763","Sainte-Consorce","4.692794000000001","EjoxMCBSb3V0ZSBkZSBNYXJjeS1sJ8OJdG9pbGUsIDY5MjgwIFNhaW50ZS1Db25zb3JjZSwgRnJhbmNlIjASLgoUChIJw_GIb4Xy9EcR4gsKSuvgQLMQCioUChIJdWNlHYXy9EcRhCgKIoGLShY","69280","Route de Marcy-l'Étoile","10-route-de-marcy-letoile-69280-sainte-consorce-france","10"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g,in_drive_to=g","#19:66","d","2","Auvergne-Rhône-Alpes","Rhône","FR","13 Rue Gustave Nadaud, 69007 Lyon, France","[""#92:377""]","[""#97:374""]","[""#76:774""]","45.7441249","Lyon","4.833142800000001","ChIJ3z8UPDbq9EcRmlbqZNiebh8","69007","Rue Gustave Nadaud","13-rue-gustave-nadaud-69007-lyon-france","13"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:67","d","2","Auvergne-Rhône-Alpes","Rhône","FR","14 Rue de la Serve, 69126 Brindas, France","[""#91:379""]","null","[""#74:526""]","45.7196735","Brindas","4.696177","ChIJjcpVqh3u9EcRfWAljteVnos","69126","Rue de la Serve","14-rue-de-la-serve-69126-brindas-france","14"
"Address","in_has_address=g,latitude=d,longitude=d,in_drive_from=g","#19:68","d","2","Auvergne-Rhône-Alpes","Rhône","FR","359 Route de Trêve de Gain, 69530 Orliénas, France","[""#92:1104""]","null","[""#76:775"",""#77:66""]","45.6589562","Orliénas","4.7264878","ChIJy6ZxVn_v9EcRjOU1MfTgR4I","69530","Route de Trêve de Gain","359-route-de-treve-de-gain-69530-orlienas-france","359"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:69","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2c Chemin de la Bastéro, 69350 La Mulatière, France","null","[""#96:742""]","null","45.7268097","La Mulatière","4.8110574","ChIJG-u2n2Lp9EcREJouAHM49jk","69350","Chemin de la Bastéro","2c-chemin-de-la-bastero-69350-la-mulatiere-france","2c"
"Address","in_drive_to=g,latitude=d,longitude=d","#19:70","d","1","Auvergne-Rhône-Alpes","Rhône","FR","14 Avenue de Limburg, 69110 Sainte-Foy-lès-Lyon, France","null","[]","null","45.7334374","Sainte-Foy-lès-Lyon","4.7794469","ChIJq0DJLwfs9EcRVFXu_eTiVgE","69110","Avenue de Limburg","14-avenue-de-limburg-69110-sainte-foy-les-lyon-france","14"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:71","d","2","Auvergne-Rhône-Alpes","Rhône","FR","115 Route de Paris, 69160 Tassin-la-Demi-Lune, France","[""#93:387"",""#93:1112""]","null","[""#77:528"",""#76:48""]","45.7711201","Tassin-la-Demi-Lune","4.7541066","EjUxMTUgUm91dGUgZGUgUGFyaXMsIDY5MTYwIFRhc3Npbi1sYS1EZW1pLUx1bmUsIEZyYW5jZSIwEi4KFAoSCQ-d8-n57PRHEdS9t-eWf76AEHMqFAoSCQtgcsPv7PRHEb3dr0SnYSyx","69160","Route de Paris","115-route-de-paris-69160-tassin-la-demi-lune-france","115"
"Address","in_drive_from=g,in_has_address=g,latitude=d,longitude=d","#19:72","d","2","Auvergne-Rhône-Alpes","Rhône","FR","17 Route de Brindas, 69510 Soucieu-en-Jarrest, France","[""#92:1111"",""#91:1124"",""#90:767"",""#93:768"",""#90:42"",""#93:44"",""#92:787"",""#90:798"",""#91:105""]","null","[""#77:288""]","45.6893639","Soucieu-en-Jarrest","4.7010966","ChIJoS1N283v9EcRBaa11tM3BTs","69510","Route de Brindas","17-route-de-brindas-69510-soucieu-en-jarrest-france","17"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:73","d","2","Auvergne-Rhône-Alpes","Rhône","FR","1 Chemin de la Ronce, 69510 Messimy, France","[""#91:27""]","null","[""#77:48""]","45.6894587","Messimy","4.666346799999999","ChIJmZiXuEnw9EcR9-jmhQC9ORo","69510","Chemin de la Ronce","1-chemin-de-la-ronce-69510-messimy-france","1"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:74","d","2","Auvergne-Rhône-Alpes","Rhône","FR","4 Rue des Maraîchers, 69160 Tassin-la-Demi-Lune, France","[""#92:392""]","null","[""#76:530""]","45.7606216","Tassin-la-Demi-Lune","4.7784651","ChIJAffem3vs9EcR9ZD5Zv0GVEM","69160","Rue des Maraîchers","4-rue-des-maraichers-69160-tassin-la-demi-lune-france","4"
"Address","in_drive_from=g,latitude=d,longitude=d,in_has_address=g","#19:75","d","2","Auvergne-Rhône-Alpes","Rhône","FR","2 Allée des Rossignols, 69160 Tassin-la-Demi-Lune, France","[""#92:1117"",""#91:760""]","null","[""#76:290""]","45.763551","Tassin-la-Demi-Lune","4.754813400000001","ChIJT2Qk51ns9EcR1BHTsxOjrCk","69160","Allée des Rossignols","2-allee-des-rossignols-69160-tassin-la-demi-lune-france","2"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:76","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Boulevard des Belges, 69006 Lyon, France","null","[""#94:755""]","null","45.7729402","Lyon","4.852376099999999","EihCb3VsZXZhcmQgZGVzIEJlbGdlcywgNjkwMDYgTHlvbiwgRnJhbmNlIi4qLAoUChIJm2QsofLq9EcR5dVfmgavDlESFAoSCZeH6GpR6vRHEfAhu-QqqwgE","69006","Boulevard des Belges","boulevard-des-belges-69006-lyon-france","null"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:77","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Cours de la Liberté, 69003 Lyon, France","null","[""#94:756""]","null","45.7592641","Lyon","4.842444","EihDb3VycyBkZSBsYSBMaWJlcnTDqSwgNjkwMDMgTHlvbiwgRnJhbmNlIi4qLAoUChIJU6ijcFnq9EcROxfDobF9ai0SFAoSCZeH6GpR6vRHEfAhu-QqqwgE","69003","Cours de la Liberté","cours-de-la-liberte-69003-lyon-france","null"
"Address","in_has_address=g,in_drive_from=g,latitude=d,longitude=d","#19:78","d","2","Auvergne-Rhône-Alpes","Rhône","FR","83 Chemin du Grand Roule, 69350 La Mulatière, France","[""#91:398""]","null","[""#77:68""]","45.72906839999999","La Mulatière","4.8078139","ChIJATbt09jr9EcRFasdNV2W33k","69350","Chemin du Grand Roule","83-chemin-du-grand-roule-69350-la-mulatiere-france","83"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:79","d","2","Auvergne-Rhône-Alpes","Rhône","FR","32 Chemin du Grégoire, 69570 Dardilly, France","[""#92:1121""]","null","[""#74:294""]","45.813112","Dardilly","4.7555922","ChIJE1TX7iiT9EcR1BEdgg54j6Q","69570","Chemin du Grégoire","32-chemin-du-gregoire-69570-dardilly-france","32"
"Address","in_drive_to=g,latitude=d,longitude=d","#19:80","d","1","Auvergne-Rhône-Alpes","Rhône","FR","28 Rue Denfert-Rochereau, 69004 Lyon, France","null","[]","null","45.77538819999999","Lyon","4.825128299999999","ChIJoRxwbhvr9EcRoq-011vBZag","69004","Rue Denfert-Rochereau","28-rue-denfert-rochereau-69004-lyon-france","28"
"Address","latitude=d,longitude=d,in_drive_to=g","#19:81","d","2","Auvergne-Rhône-Alpes","Rhône","FR","5 Boulevard Irène Joliot Curie, 69200 Vénissieux, France","null","[""#96:761""]","null","45.72261570000001","Vénissieux","4.8733909","ChIJi3NhWALC9EcRRWvz_ZZSyts","69200","Boulevard Irène Joliot Curie","5-boulevard-irene-joliot-curie-69200-venissieux-france","5"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:82","d","2","Auvergne-Rhône-Alpes","Loire","FR","43 Rue Anatole France, 42800 Rive-de-Gier, France","[""#91:767""]","null","[""#77:785""]","45.5270045","Rive-de-Gier","4.6158991","ChIJVboA3aH99EcRQjAUZ_5bB5Y","42800","Rue Anatole France","43-rue-anatole-france-42800-rive-de-gier-france","43"
"Address","in_drive_to=g,latitude=d,longitude=d","#19:83","d","2","Auvergne-Rhône-Alpes","Rhône","FR","Aéroport Lyon Saint Exupéry, 69125 Lyon, France","null","[""#96:1126"",""#94:187""]","null","45.7218038","Lyon","5.0694912","ChIJIxL74dHI9EcRopIG6_1d_YQ","69125","null","aeroport-lyon-saint-exupery-69125-lyon-france","null"
"Address","latitude=d,longitude=d,in_has_address=g,in_drive_from=g","#19:84","d","2","Auvergne-Rhône-Alpes","Rhône","FR","127 Rue Marie Alibert, 69280 Marcy-l'Étoile, France","[""#90:770""]","null","[""#77:786""]","45.7833429","Marcy-l'Étoile","4.706147999999999","ChIJC28qJmLt9EcR1V_wlQRblnw","69280","Rue Marie Alibert","127-rue-marie-alibert-69280-marcy-letoile-france","127"
